,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.10329241752624511,0.0012400074056234383,0.003323197364807129,4.1435235344755124e-05,gini,2,50,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 50}",0.6666666666666666,0.5238095238095238,0.47619047619047616,0.6666666666666666,0.7142857142857143,0.7619047619047619,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6285714285714286,0.09233675918888244,8
1,0.2004237651824951,0.00096520739171533,0.005809473991394043,4.289865831665457e-05,gini,2,100,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 100}",0.6666666666666666,0.5714285714285714,0.47619047619047616,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6285714285714286,0.07619047619047618,8
2,0.29737875461578367,0.0009590548750453856,0.008333396911621094,5.359518144561983e-05,gini,2,150,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 150}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6333333333333334,0.07392464141076201,4
3,0.3967913627624512,0.007095322893498013,0.010894227027893066,5.017043581957263e-05,gini,2,200,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 200}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.47619047619047616,0.7142857142857143,0.6285714285714286,0.07619047619047618,8
4,0.12750630378723143,0.0009681449934115851,0.0032777309417724608,1.4723307659314298e-05,gini,3,50,"{'criterion': 'gini', 'max_depth': 3, 'n_estimators': 50}",0.6666666666666666,0.47619047619047616,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.5238095238095238,0.6666666666666666,0.6333333333333333,0.08531653746270912,5
5,0.25054833889007566,0.0015997244316386433,0.005832648277282715,4.546342238719886e-05,gini,3,100,"{'criterion': 'gini', 'max_depth': 3, 'n_estimators': 100}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.6285714285714286,0.06317380553057902,8
6,0.37327897548675537,0.0016976017929101418,0.008418464660644531,6.46233283776269e-05,gini,3,150,"{'criterion': 'gini', 'max_depth': 3, 'n_estimators': 150}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.6190476190476191,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6142857142857143,0.06884205854667123,22
7,0.4950512170791626,0.003141500504031984,0.010979938507080077,6.178729601671968e-05,gini,3,200,"{'criterion': 'gini', 'max_depth': 3, 'n_estimators': 200}",0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.6238095238095238,0.04971574528052641,15
8,0.14956648349761964,0.0008735252188415677,0.0033034801483154295,3.637798774091202e-05,gini,4,50,"{'criterion': 'gini', 'max_depth': 4, 'n_estimators': 50}",0.6190476190476191,0.5238095238095238,0.47619047619047616,0.5714285714285714,0.5238095238095238,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.42857142857142855,0.7619047619047619,0.5904761904761904,0.10033955955097847,31
9,0.2937648296356201,0.002668918405224326,0.005917119979858399,7.881021971488402e-05,gini,4,100,"{'criterion': 'gini', 'max_depth': 4, 'n_estimators': 100}",0.6190476190476191,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.6190476190476191,0.7142857142857143,0.5238095238095238,0.7142857142857143,0.6142857142857143,0.07206069500200742,22
10,0.4387786626815796,0.002989598358436536,0.008552145957946778,4.851194758759761e-05,gini,4,150,"{'criterion': 'gini', 'max_depth': 4, 'n_estimators': 150}",0.6190476190476191,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.47619047619047616,0.7142857142857143,0.6285714285714286,0.0761904761904762,8
11,0.5803606748580933,0.0022116167483215788,0.01111431121826172,5.93185041494951e-05,gini,4,200,"{'criterion': 'gini', 'max_depth': 4, 'n_estimators': 200}",0.6190476190476191,0.5714285714285714,0.5238095238095238,0.6190476190476191,0.6190476190476191,0.7142857142857143,0.6190476190476191,0.7142857142857143,0.5238095238095238,0.7142857142857143,0.6238095238095238,0.06884205854667123,15
12,0.16720640659332275,0.001052277966118564,0.0033881425857543944,2.7880593611784433e-05,gini,5,50,"{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 50}",0.6666666666666666,0.47619047619047616,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.5857142857142856,0.08793421577437803,32
13,0.3292747974395752,0.0025872262747779436,0.006007170677185059,6.059814724107482e-05,gini,5,100,"{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}",0.6190476190476191,0.47619047619047616,0.47619047619047616,0.6190476190476191,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.5952380952380952,0.0831630914122523,30
14,0.4913306474685669,0.003230649821281123,0.008560919761657714,4.3428904587950496e-05,gini,5,150,"{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 150}",0.6190476190476191,0.5714285714285714,0.47619047619047616,0.5714285714285714,0.6666666666666666,0.7619047619047619,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6142857142857143,0.08370664681546164,22
15,0.6516886472702026,0.004501703306548267,0.011173224449157715,0.00010163515571952184,gini,5,200,"{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 200}",0.6190476190476191,0.5238095238095238,0.47619047619047616,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.7619047619047619,0.6142857142857142,0.07514158970504523,25
16,0.13704156875610352,0.0008615759543427647,0.003355860710144043,3.009183451741709e-05,entropy,2,50,"{'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 50}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.47619047619047616,0.6666666666666666,0.6190476190476191,0.07377111135633174,20
17,0.267909574508667,0.001430501515830661,0.005923962593078614,6.009987613877626e-05,entropy,2,100,"{'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 100}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.47619047619047616,0.6666666666666666,0.6190476190476191,0.07377111135633174,20
18,0.3986303091049194,0.0028025167098463906,0.0084625244140625,4.568241829949272e-05,entropy,2,150,"{'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 150}",0.6190476190476191,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6238095238095238,0.06884205854667123,15
19,0.5310698509216308,0.003494142342287086,0.011048650741577149,0.00010562380056188572,entropy,2,200,"{'criterion': 'entropy', 'max_depth': 2, 'n_estimators': 200}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6190476190476191,0.7142857142857143,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6238095238095238,0.0654653670707977,15
20,0.17463986873626708,0.0013175434618030492,0.0033722877502441405,4.0788004988030086e-05,entropy,3,50,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 50}",0.6666666666666666,0.5238095238095238,0.47619047619047616,0.6190476190476191,0.7142857142857143,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.5238095238095238,0.9047619047619048,0.6428571428571429,0.11712737024998898,1
21,0.34425380229949953,0.002457952070743098,0.005932450294494629,5.744940434315578e-05,entropy,3,100,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 100}",0.5714285714285714,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.7619047619047619,0.7142857142857143,0.6190476190476191,0.7142857142857143,0.47619047619047616,0.7142857142857143,0.6333333333333333,0.09047619047619047,5
22,0.5145226955413819,0.0036940329243618053,0.008532404899597168,6.193022984158184e-05,entropy,3,150,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 150}",0.6190476190476191,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7619047619047619,0.6285714285714286,0.07619047619047618,8
23,0.6830560445785523,0.004919796108971215,0.011072587966918946,4.1304090449359905e-05,entropy,3,200,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 200}",0.6190476190476191,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.6190476190476191,0.7142857142857143,0.5238095238095238,0.7142857142857143,0.6285714285714286,0.06998542122237653,8
24,0.20663623809814452,0.0022180499168534483,0.0033656835556030275,1.5553244733438845e-05,entropy,4,50,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 50}",0.6190476190476191,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.47619047619047616,0.7619047619047619,0.6,0.09085135251589958,29
25,0.40712857246398926,0.003766666758545518,0.005959463119506836,4.184335044718945e-05,entropy,4,100,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 100}",0.6190476190476191,0.47619047619047616,0.5238095238095238,0.6190476190476191,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.7142857142857143,0.6095238095238096,0.07911070345636262,26
26,0.6078661441802978,0.004582375575952025,0.008551478385925293,4.920109802088857e-05,entropy,4,150,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 150}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.638095238095238,0.06801360408136048,3
27,0.8099723577499389,0.005878961673118391,0.011154866218566895,6.921816952755143e-05,entropy,4,200,"{'criterion': 'entropy', 'max_depth': 4, 'n_estimators': 200}",0.6666666666666666,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.6190476190476191,0.5238095238095238,0.7142857142857143,0.6238095238095238,0.06884205854667122,15
28,0.22846579551696777,0.0024457193972584057,0.0034184694290161134,5.584406978483139e-05,entropy,5,50,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.6666666666666666,0.5238095238095238,0.5714285714285714,0.6666666666666666,0.7619047619047619,0.6666666666666666,0.47619047619047616,0.7142857142857143,0.5714285714285714,0.8095238095238095,0.6428571428571428,0.10045249099870947,2
29,0.45376152992248536,0.003661421144903276,0.0060291290283203125,6.529440046983011e-05,entropy,5,100,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.5714285714285714,0.5714285714285714,0.5238095238095238,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6190476190476191,0.5238095238095238,0.7619047619047619,0.6047619047619047,0.07079080355865953,28
30,0.6759386539459229,0.005901530400909408,0.008585453033447266,4.416989723941694e-05,entropy,5,150,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 150}",0.6190476190476191,0.5238095238095238,0.47619047619047616,0.6666666666666666,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.6333333333333333,0.08261595987094034,5
31,0.9017545461654664,0.009285487584023637,0.011223411560058594,0.00010660303365520198,entropy,5,200,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 200}",0.5714285714285714,0.5238095238095238,0.5238095238095238,0.6190476190476191,0.6666666666666666,0.7142857142857143,0.6190476190476191,0.6666666666666666,0.47619047619047616,0.7142857142857143,0.6095238095238096,0.07911070345636262,26
